"MIKA","0 013","0 018","-","0 021","0 013","-","0 011","0 011","0 017","0 027","0 019","0 024","0 027","0 024","0 018","0 024","0 017","0 020","0 011","0 018","0 033","0 019","0 023","0 020","0 032","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MIKAELA","0 213","0 157","0 117","0 105","0 106","0 069","0 060","0 070","0 044","0 052","0 050","0 032","0 044","0 034","0 028","0 024","0 035","0 022","0 029","0 022","0 021","0 022","0 026","0 012","0 012","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MILA","-","-","-","-","-","-","-","-","-","0 012","0 032","0 023","0 030","0 047","0 076","0 087","0 095","0 114","0 142","0 171","0 235","0 311","0 321","0 392","0 378","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MILANA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","0 011","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MILEA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","-","0 013","-","0 012","0 023","0 028","0 016","0 037","0 035","0 049","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MILEAH","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 013","0 020","0 020","0 025","0 017","0 027","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MILENA","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","-","-","-","-","-","0 016","0 020","0 011","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MILEY","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MILIA","-","-","-","-","-","-","-","-","-","0 012","0 012","0 022","0 022","0 027","0 025","0 031","0 029","0 029","0 034","0 031","0 032","0 018","0 027","0 020","0 014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MILLA","-","0 012","0 021","0 024","0 042","0 048","0 063","0 067","0 071","0 069","0 095","0 108","0 113","0 108","0 085","0 096","0 085","0 083","0 082","0 081","0 077","0 056","0 069","0 050","0 046","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MILLIE","-","-","-","-","0 010","-","-","-","0 019","0 018","0 015","0 034","0 035","0 046","0 050","0 073","0 059","0 058","0 064","0 057","0 058","0 098","0 083","0 098","0 115","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MILLY","-","-","-","-","-","-","0 013","-","-","0 010","0 015","0 018","0 029","0 028","0 032","0 027","0 023","0 044","0 027","0 029","0 027","0 027","0 033","0 040","0 040","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MILOU","-","-","-","-","-","-","-","-","-","0 010","-","0 019","0 028","0 013","0 021","0 014","0 011","0 020","0 022","-","0 020","0 027","0 029","0 025","0 024","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MILÉA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","0 010","0 012","0 017","0 010","0 012","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MIMMI","0 053","0 059","0 058","0 053","0 041","0 033","0 041","0 035","0 045","0 038","0 033","0 026","0 035","0 032","0 021","0 030","0 030","0 012","0 026","0 030","0 031","0 032","0 033","0 036","0 025","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MINA","0 015","0 021","0 017","0 028","0 022","0 028","0 025","0 035","0 030","0 036","0 028","0 035","0 034","0 029","0 037","0 030","0 034","0 034","0 030","0 026","0 018","0 025","0 029","0 027","0 023","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MINEA","-","-","-","-","-","-","0 010","0 012","-","0 013","0 017","0 019","-","0 016","0 010","0 023","0 010","0 020","0 017","0 017","-","0 013","0 011","0 014","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MINELLA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 018","-","0 011","-","0 011","-","-","-","0 011","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MINELLE","-","-","-","-","-","-","-","-","-","-","-","-","-","0 013","0 025","0 021","0 024","0 035","0 045","0 044","0 040","0 047","0 039","0 046","0 037","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MINJA","-","-","-","-","-","-","-","-","-","0 011","0 010","-","-","-","0 011","-","0 015","-","0 010","0 012","0 010","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MINNA","0 042","0 044","0 052","0 064","0 052","0 079","0 087","0 096","0 092","0 103","0 109","0 073","0 133","0 205","0 139","0 165","0 110","0 091","0 071","0 076","0 067","0 070","0 061","0 051","0 046","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MINNAH","-","-","-","-","-","-","-","-","-","-","-","-","0 021","0 103","0 050","0 037","0 030","0 012","0 014","0 010","0 015","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MINOO","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","0 014","0 016","-","-","0 014","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MINOU","-","-","-","-","-","-","-","-","0 013","0 017","0 012","0 019","0 022","0 018","0 021","0 032","0 034","0 043","0 046","0 046","0 038","0 039","0 039","0 045","0 047","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MIO","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MIRA","0 025","0 028","0 043","0 050","0 056","0 084","0 112","0 135","0 141","0 191","0 209","0 207","0 172","0 161","0 157","0 164","0 158","0 157","0 134","0 145","0 142","0 135","0 151","0 196","0 173","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MIRABELLE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","0 014","-","-","0 012","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MIRAL","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 014","0 027","0 022","0 022","0 027","0 019","0 018","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MIRANDA","0 079","0 088","0 083","0 106","0 096","0 139","0 094","0 123","0 152","0 139","0 146","0 123","0 124","0 111","0 088","0 096","0 089","0 087","0 085","0 060","0 056","0 062","0 039","0 045","0 040","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MIRAY","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","0 011","0 011","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MIRELLA","-","-","-","-","-","-","-","-","0 011","-","-","-","-","-","0 012","-","0 011","-","0 014","0 011","-","-","0 011","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MIRELLE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MIRHA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 015","0 026","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MIRIAM","0 036","0 045","0 028","0 033","0 032","0 040","0 029","0 020","0 045","0 030","0 035","0 035","0 047","0 030","0 030","0 039","0 040","0 034","0 058","0 052","0 049","0 054","0 039","0 045","0 027","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MIRJAM","0 012","0 015","0 013","0 014","0 016","0 019","0 015","0 020","0 020","0 018","0 012","0 015","0 013","-","-","0 015","0 012","0 014","-","-","-","-","0 010","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MIRNA","-","-","-","-","-","-","-","-","-","-","-","-","0 017","-","-","-","0 010","0 013","0 019","0 014","0 015","0 018","0 016","0 010","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MOA","0 780","0 805","0 741","0 689","0 797","0 815","0 711","0 695","0 622","0 569","0 514","0 508","0 541","0 462","0 422","0 381","0 319","0 263","0 254","0 195","0 184","0 138","0 126","0 130","0 102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MOA-LI","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MOLLIE","-","0 015","0 013","0 010","0 014","0 023","0 016","0 021","0 031","0 044","0 037","0 060","0 060","0 082","0 064","0 060","0 063","0 117","0 086","0 075","0 068","0 060","0 059","0 058","0 046","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MOLLY","0 084","0 103","0 105","0 137","0 154","0 182","0 203","0 245","0 295","0 385","0 509","0 558","0 612","0 588","0 534","0 488","0 512","0 421","0 423","0 346","0 365","0 324","0 279","0 310","0 305","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MONA","0 031","0 033","0 038","0 021","0 018","0 023","0 029","0 027","0 018","0 028","0 018","0 034","0 018","0 019","0 020","0 021","0 020","0 023","0 019","0 034","0 033","0 031","0 023","0 026","0 033","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MONIKA","0 011","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MUMTAZ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","-","0 012","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MUNA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 013","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MUNIRA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","0 010","-","0 016","0 013","0 016","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MURAEL","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","0 014","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MUWADA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MY","0 129","0 156","0 178","0 150","0 155","0 147","0 152","0 148","0 127","0 145","0 114","0 141","0 180","0 184","0 201","0 146","0 160","0 141","0 196","0 140","0 146","0 123","0 112","0 114","0 130","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MYRA","-","-","-","-","-","-","0 011","0 012","0 017","0 011","0 019","0 015","-","0 020","0 013","0 010","0 015","0 013","-","0 012","-","-","0 014","-","0 018","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
