"TOMMY","0 028","0 034","0 029","0 023","0 014","0 015","0 012","-","0 014","0 013","0 017","0 012","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"TONY","0 031","0 015","0 021","0 013","0 015","0 017","0 024","0 014","0 013","0 016","-","-","0 011","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"TOR","0 023","0 039","0 027","0 027","0 028","0 050","0 038","0 036","0 052","0 049","0 065","0 043","0 050","0 059","0 055","0 071","0 055","0 056","0 061","0 048","0 045","0 053","0 045","0 055","0 051","","","","","","","","","","","","","","","","","","","","","","",""
"TORE","-","-","-","-","-","-","0 014","0 017","0 024","0 040","0 020","0 026","0 034","0 036","0 028","0 034","0 060","0 049","0 047","0 039","0 038","0 048","0 043","0 043","0 048","","","","","","","","","","","","","","","","","","","","","","",""
"TORSTEN","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","0 011","0 018","0 013","0 010","0 020","0 010","0 012","0 013","0 015","-","","","","","","","","","","","","","","","","","","","","","","",""
"TOTTE","-","-","-","-","-","-","-","0 010","0 010","-","-","0 010","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"TRAVIS","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"TRISTAN","-","-","0 011","-","0 019","0 026","0 039","0 045","0 046","0 069","0 062","0 084","0 078","0 073","0 057","0 057","0 073","0 074","0 073","0 069","0 079","0 065","0 058","0 049","0 045","","","","","","","","","","","","","","","","","","","","","","",""
"TROY","-","-","-","-","-","-","-","0 010","-","0 017","0 026","0 032","0 030","0 034","0 024","0 024","0 020","0 013","0 022","0 017","0 010","0 016","0 012","0 017","-","","","","","","","","","","","","","","","","","","","","","","",""
"TRULS","-","0 015","0 016","0 015","0 029","0 021","0 027","0 017","0 025","0 028","0 029","0 019","0 023","0 015","0 024","0 021","0 021","0 023","0 020","0 029","0 035","0 033","0 029","0 036","0 040","","","","","","","","","","","","","","","","","","","","","","",""
"TURE","-","-","0 016","0 017","0 026","0 035","0 045","0 054","0 062","0 073","0 072","0 089","0 124","0 104","0 103","0 119","0 122","0 133","0 123","0 121","0 137","0 153","0 169","0 141","0 232","","","","","","","","","","","","","","","","","","","","","","",""
"TYKO","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"TYLER","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"TYR","-","-","-","-","-","-","-","-","-","-","-","0 010","-","0 011","-","0 014","0 015","0 014","0 017","0 017","0 018","0 021","0 022","0 011","0 025","","","","","","","","","","","","","","","","","","","","","","",""
"UBBE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","0 010","","","","","","","","","","","","","","","","","","","","","","",""
"UNO","-","-","-","-","-","-","-","0 012","-","-","-","0 016","0 017","0 015","0 023","0 013","0 018","0 017","0 025","0 029","0 019","0 039","0 051","0 059","0 061","","","","","","","","","","","","","","","","","","","","","","",""
"VALDE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","0 020","0 010","","","","","","","","","","","","","","","","","","","","","","",""
"VALDEMAR","0 010","0 017","0 022","0 022","0 031","0 032","0 037","0 048","0 040","0 058","0 068","0 070","0 066","0 065","0 061","0 064","0 070","0 071","0 054","0 062","0 061","0 057","0 062","0 050","0 046","","","","","","","","","","","","","","","","","","","","","","",""
"VALENTIN","0 012","-","-","0 011","-","0 015","0 022","0 023","0 021","0 018","0 027","0 017","0 026","0 029","0 027","0 034","0 035","0 035","0 028","0 031","0 044","0 041","0 047","0 049","0 059","","","","","","","","","","","","","","","","","","","","","","",""
"VALENTINO","-","-","-","-","-","0 011","-","0 010","0 012","-","0 015","0 014","0 015","0 017","0 015","0 015","0 013","0 014","0 019","0 015","0 012","0 020","0 023","0 022","0 018","","","","","","","","","","","","","","","","","","","","","","",""
"VALLE","-","-","-","-","-","-","-","-","-","0 015","-","0 010","0 013","0 018","0 014","0 010","0 012","0 023","0 017","0 015","0 012","0 011","0 012","0 016","0 015","","","","","","","","","","","","","","","","","","","","","","",""
"VALTER","0 010","0 018","0 023","0 025","0 035","0 037","0 050","0 065","0 078","0 092","0 133","0 126","0 169","0 169","0 221","0 213","0 256","0 280","0 262","0 255","0 250","0 262","0 252","0 258","0 281","","","","","","","","","","","","","","","","","","","","","","",""
"VERNER","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","0 012","0 013","0 011","","","","","","","","","","","","","","","","","","","","","","",""
"VICTOR","0 413","0 452","0 472","0 388","0 385","0 402","0 397","0 323","0 354","0 330","0 300","0 292","0 286","0 276","0 253","0 265","0 231","0 199","0 192","0 170","0 147","0 123","0 101","0 085","0 092","","","","","","","","","","","","","","","","","","","","","","",""
"VIDAR","0 022","0 018","0 028","0 027","0 038","0 052","0 077","0 097","0 113","0 149","0 155","0 168","0 178","0 192","0 201","0 242","0 242","0 269","0 308","0 312","0 281","0 303","0 262","0 262","0 250","","","","","","","","","","","","","","","","","","","","","","",""
"VIDE","-","-","-","-","-","0 011","0 014","0 020","0 025","0 058","0 059","0 063","0 085","0 088","0 099","0 111","0 107","0 120","0 137","0 138","0 146","0 149","0 157","0 157","0 156","","","","","","","","","","","","","","","","","","","","","","",""
"VIGGO","0 015","0 015","0 047","0 053","0 114","0 240","0 305","0 327","0 433","0 408","0 443","0 479","0 441","0 399","0 343","0 345","0 291","0 282","0 344","0 319","0 269","0 276","0 269","0 277","0 251","","","","","","","","","","","","","","","","","","","","","","",""
"VIGOR","-","-","-","-","-","-","0 016","0 013","0 011","0 016","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"VIKING","0 013","0 016","0 017","0 013","0 021","0 010","0 012","0 017","0 019","-","0 024","0 013","0 016","0 018","0 017","0 012","0 012","0 022","0 023","0 021","0 012","0 019","0 020","0 013","0 012","","","","","","","","","","","","","","","","","","","","","","",""
"VIKTOR","0 550","0 582","0 589","0 534","0 546","0 590","0 555","0 549","0 556","0 536","0 425","0 414","0 424","0 427","0 388","0 342","0 308","0 269","0 260","0 196","0 216","0 153","0 136","0 114","0 106","","","","","","","","","","","","","","","","","","","","","","",""
"VILDE","-","-","-","-","-","-","-","0 010","-","0 013","0 012","0 012","0 021","0 047","0 037","0 024","0 032","0 026","0 026","0 036","0 023","0 018","0 015","0 013","0 012","","","","","","","","","","","","","","","","","","","","","","",""
"VILE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 014","-","-","-","0 010","0 011","-","","","","","","","","","","","","","","","","","","","","","","",""
"VILGOT","-","0 019","0 031","0 031","0 057","0 068","0 091","0 141","0 161","0 170","0 163","0 171","0 180","0 162","0 177","0 160","0 160","0 166","0 146","0 148","0 124","0 143","0 152","0 134","0 106","","","","","","","","","","","","","","","","","","","","","","",""
"VILHELM","0 045","0 047","0 038","0 048","0 043","0 063","0 062","0 071","0 082","0 057","0 072","0 076","0 086","0 076","0 102","0 094","0 075","0 101","0 083","0 095","0 093","0 084","0 081","0 074","0 061","","","","","","","","","","","","","","","","","","","","","","",""
"VILJAR","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","0 010","-","","","","","","","","","","","","","","","","","","","","","","",""
"VILLE","0 013","0 028","0 040","0 034","0 057","0 080","0 119","0 157","0 162","0 137","0 196","0 193","0 206","0 231","0 159","0 151","0 139","0 128","0 130","0 094","0 090","0 083","0 076","0 065","0 070","","","","","","","","","","","","","","","","","","","","","","",""
"VILLIAM","0 019","0 020","0 016","-","0 012","0 011","0 010","0 013","-","0 015","-","0 012","-","0 011","0 016","-","0 011","0 010","0 016","0 018","-","-","0 011","0 010","0 010","","","","","","","","","","","","","","","","","","","","","","",""
"VILMER","0 012","0 012","0 019","0 030","0 034","0 052","0 071","0 082","0 125","0 200","0 184","0 208","0 186","0 196","0 176","0 154","0 136","0 114","0 110","0 095","0 100","0 092","0 063","0 063","0 081","","","","","","","","","","","","","","","","","","","","","","",""
"VILTON","-","-","-","-","-","-","-","-","-","-","-","-","-","0 013","0 015","-","0 016","0 012","0 014","0 014","0 018","0 020","0 014","0 012","0 013","","","","","","","","","","","","","","","","","","","","","","",""
"VINCE","-","-","-","-","-","-","-","-","-","-","0 010","0 011","0 014","0 015","0 019","0 023","0 025","0 025","0 037","0 035","0 037","0 071","0 090","0 119","0 091","","","","","","","","","","","","","","","","","","","","","","",""
"VINCENT","0 080","0 102","0 089","0 118","0 124","0 145","0 224","0 219","0 305","0 344","0 463","0 519","0 573","0 582","0 632","0 607","0 614","0 571","0 518","0 420","0 467","0 436","0 467","0 370","0 362","","","","","","","","","","","","","","","","","","","","","","",""
"VINSTON","-","-","-","-","-","-","-","-","-","-","-","-","0 013","-","-","0 013","0 010","-","-","0 012","0 010","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"WALDEMAR","-","-","-","-","-","-","0 010","-","0 010","0 012","0 015","0 014","0 017","0 015","0 015","0 015","0 020","0 030","0 023","0 025","0 011","0 013","0 014","0 012","0 027","","","","","","","","","","","","","","","","","","","","","","",""
"WALID","-","-","-","-","-","-","-","0 010","-","-","-","-","-","-","-","-","0 010","-","0 014","-","-","0 015","0 012","0 010","-","","","","","","","","","","","","","","","","","","","","","","",""
"WALLE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","","","","","","","","","","","","","","","","","","","","","","",""
"WALTER","0 010","0 013","-","0 022","0 021","0 022","0 041","0 036","0 050","0 053","0 064","0 083","0 099","0 107","0 132","0 160","0 192","0 198","0 202","0 257","0 259","0 303","0 299","0 299","0 270","","","","","","","","","","","","","","","","","","","","","","",""
"WALTHER","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","0 010","0 021","0 031","0 012","-","0 016","0 013","","","","","","","","","","","","","","","","","","","","","","",""
"WARD","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","0 015","0 020","-","0 011","","","","","","","","","","","","","","","","","","","","","","",""
"WICTOR","0 014","0 018","0 019","0 021","0 011","0 017","0 012","0 015","0 013","-","-","-","0 011","0 011","0 010","0 013","-","-","-","0 010","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"WIDAR","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","0 012","-","0 013","0 012","0 017","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"WIGGO","-","-","-","0 010","0 013","0 031","0 032","0 038","0 059","0 050","0 059","0 061","0 058","0 054","0 051","0 045","0 039","0 035","0 045","0 040","0 035","0 025","0 022","0 031","0 030","","","","","","","","","","","","","","","","","","","","","","",""
"WIKTOR","0 014","0 016","0 016","0 017","0 022","0 022","0 012","0 022","0 023","0 016","0 020","0 017","0 019","0 015","0 015","0 018","0 015","0 017","0 015","0 016","0 018","0 012","-","-","0 011","","","","","","","","","","","","","","","","","","","","","","",""
"WILDE","-","-","-","-","-","-","-","-","-","-","-","-","-","0 030","0 017","0 017","0 011","0 019","0 016","-","0 012","0 010","0 012","0 012","-","","","","","","","","","","","","","","","","","","","","","","",""
"WILFRED","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","0 012","-","-","-","0 011","","","","","","","","","","","","","","","","","","","","","","",""
"WILGOT","-","-","-","-","-","0 011","0 016","0 033","0 025","0 036","0 032","0 025","0 037","0 029","0 034","0 039","0 033","0 044","0 038","0 041","0 033","0 030","0 037","0 025","0 035","","","","","","","","","","","","","","","","","","","","","","",""
"WILHELM","0 064","0 079","0 080","0 068","0 090","0 090","0 130","0 116","0 113","0 128","0 125","0 141","0 124","0 146","0 136","0 110","0 127","0 115","0 138","0 127","0 135","0 129","0 093","0 107","0 103","","","","","","","","","","","","","","","","","","","","","","",""
"WILLE","0 010","0 015","0 030","0 029","0 032","0 057","0 067","0 099","0 112","0 125","0 117","0 133","0 137","0 127","0 101","0 113","0 110","0 104","0 104","0 085","0 077","0 067","0 054","0 042","0 041","","","","","","","","","","","","","","","","","","","","","","",""
"WILLIAM","0 823","0 940","1 095","0 975","0 995","1 215","1 238","1 115","1 092","1 138","0 963","0 989","1 018","1 017","0 893","0 896","0 830","0 961","0 831","0 918","0 846","0 725","0 729","0 714","0 674","","","","","","","","","","","","","","","","","","","","","","",""
"WILLY","0 013","0 018","0 020","0 012","0 014","-","0 010","-","0 010","-","0 012","-","0 014","-","0 010","-","-","0 014","-","0 010","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"WILMER","0 020","0 031","0 047","0 045","0 050","0 086","0 141","0 204","0 197","0 274","0 259","0 299","0 269","0 262","0 241","0 225","0 189","0 178","0 174","0 173","0 145","0 156","0 125","0 104","0 116","","","","","","","","","","","","","","","","","","","","","","",""
"WILSON","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","0 011","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"WILTON","-","-","-","-","-","-","-","-","-","0 012","0 029","0 023","0 027","0 038","0 043","0 054","0 066","0 055","0 057","0 062","0 051","0 070","0 050","0 055","0 051","","","","","","","","","","","","","","","","","","","","","","",""
"WINCENT","-","-","-","-","-","-","-","-","0 013","0 011","0 013","0 017","0 016","0 022","0 024","0 021","0 021","0 028","0 018","0 022","0 032","0 038","0 031","0 026","0 020","","","","","","","","","","","","","","","","","","","","","","",""
